subject,block,trial,algo,task,leaf,regret,correct,task_change,task_span,task_angle,task_euclid,task_manhattan,feature_change,feature_angle,feature_euclid,feature_manhattan,max_value_diff,possible_correct,mean_block_regret,mean_block_correct
3,7,2,uvfa,0,6,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.1,0.3
3,7,3,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.1,0.3
3,7,3,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.1,0.3
3,7,3,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.1,0.3
3,7,4,uvfa,0,6,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.1,0.3
3,7,4,uvfa,0,6,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.1,0.3
3,7,4,uvfa,0,6,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.1,0.3
3,7,5,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.1,0.3
3,7,5,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.1,0.3
3,7,5,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.1,0.3
3,7,6,uvfa,0,12,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.1,0.3
3,7,6,uvfa,0,12,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.1,0.3
3,7,6,uvfa,0,12,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.1,0.3
3,7,7,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.1,0.3
3,7,7,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.1,0.3
3,7,7,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.1,0.3
3,7,8,uvfa,0,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.1,0.3
3,7,8,uvfa,0,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.1,0.3
3,7,8,uvfa,0,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.1,0.3
3,7,9,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.1,0.3
3,7,9,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.1,0.3
3,7,9,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.1,0.3
3,8,0,uvfa,0,6,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,0,uvfa,0,6,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,0,uvfa,0,6,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,1,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.2,0.22
3,8,1,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.2,0.22
3,8,1,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.2,0.22
3,8,2,uvfa,0,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,2,uvfa,0,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,2,uvfa,0,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,3,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.2,0.22
3,8,3,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.2,0.22
3,8,3,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.2,0.22
3,8,4,uvfa,0,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,4,uvfa,0,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,4,uvfa,0,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,5,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,5,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,5,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,6,uvfa,0,4,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,6,uvfa,0,4,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,6,uvfa,0,4,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,7,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.2,0.22
3,8,7,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.2,0.22
3,8,7,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.2,0.22
3,8,8,uvfa,0,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,8,uvfa,0,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,8,uvfa,0,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,1.2,0.22
3,8,9,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.2,0.22
3,8,9,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.2,0.22
3,8,9,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,1.2,0.22
3,9,0,uvfa,0,6,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.56,0.68
3,9,0,uvfa,0,6,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.56,0.68
3,9,0,uvfa,0,6,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.56,0.68
3,9,1,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.56,0.68
3,9,1,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.56,0.68
3,9,1,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.56,0.68
3,9,2,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.56,0.68
3,9,2,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.56,0.68
3,9,2,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.56,0.68
3,9,3,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.56,0.68
3,9,3,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.56,0.68
3,9,3,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.56,0.68
3,9,4,uvfa,0,6,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.56,0.68
3,9,4,uvfa,0,6,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.56,0.68
3,9,4,uvfa,0,6,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.56,0.68
3,9,5,uvfa,1,6,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.56,0.68
3,9,5,uvfa,1,6,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.56,0.68
3,9,5,uvfa,1,6,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.56,0.68
3,9,6,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.56,0.68
3,9,6,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.56,0.68
3,9,6,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.56,0.68
3,9,7,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.56,0.68
3,9,7,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.56,0.68
3,9,7,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.56,0.68
3,9,8,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.56,0.68
3,9,8,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.56,0.68
3,9,8,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.56,0.68
3,9,9,uvfa,1,6,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.56,0.68
3,9,9,uvfa,1,6,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.56,0.68
3,9,9,uvfa,1,6,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.56,0.68
3,10,0,uvfa,0,6,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.61,0.64
3,10,0,uvfa,0,6,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.61,0.64
3,10,0,uvfa,0,6,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.61,0.64
3,10,1,uvfa,1,6,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.61,0.64
3,10,1,uvfa,1,6,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.61,0.64
3,10,1,uvfa,1,6,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.61,0.64
3,10,2,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.61,0.64
3,10,2,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.61,0.64
3,10,2,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.61,0.64
3,10,3,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.61,0.64
3,10,3,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.61,0.64
3,10,3,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.61,0.64
3,10,4,uvfa,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.61,0.64
3,10,4,uvfa,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.61,0.64
3,10,4,uvfa,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.61,0.64
3,10,5,uvfa,1,6,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.61,0.64
3,10,5,uvfa,1,6,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.61,0.64
3,10,5,uvfa,1,6,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.61,0.64
3,10,6,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.61,0.64
3,10,6,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.61,0.64
3,10,6,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.61,0.64
3,10,7,uvfa,1,6,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.61,0.64
3,10,7,uvfa,1,6,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.61,0.64
3,10,7,uvfa,1,6,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.61,0.64
3,10,8,uvfa,0,6,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.61,0.64
3,10,8,uvfa,0,6,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.61,0.64
3,10,8,uvfa,0,6,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.61,0.64
3,10,9,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.61,0.64
3,10,9,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.61,0.64
3,10,9,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.61,0.64
3,11,0,uvfa,0,12,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,8.0,8.0,10.0,9,1.63,0.57
3,11,0,uvfa,0,12,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,8.0,8.0,10.0,9,1.63,0.57
3,11,0,uvfa,0,12,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,8.0,8.0,10.0,9,1.63,0.57
3,11,1,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,2,1.63,0.57
3,11,1,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,2,1.63,0.57
3,11,1,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,2,1.63,0.57
3,11,2,uvfa,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,1.63,0.57
3,11,2,uvfa,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,1.63,0.57
3,11,2,uvfa,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,1.63,0.57
3,11,3,uvfa,1,6,9.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,8.0,8.0,10.0,2,1.63,0.57
3,11,3,uvfa,1,6,9.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,8.0,8.0,10.0,2,1.63,0.57
3,11,3,uvfa,1,6,9.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,8.0,8.0,10.0,2,1.63,0.57
3,11,4,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,1.63,0.57
3,11,4,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,1.63,0.57
3,11,4,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,1.63,0.57
3,11,5,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,2,1.63,0.57
3,11,5,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,2,1.63,0.57
3,11,5,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,2,1.63,0.57
3,11,6,uvfa,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,1.63,0.57
3,11,6,uvfa,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,1.63,0.57
3,11,6,uvfa,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,1.63,0.57
3,11,7,uvfa,1,6,9.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,8.0,8.0,10.0,2,1.63,0.57
3,11,7,uvfa,1,6,9.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,8.0,8.0,10.0,2,1.63,0.57
3,11,7,uvfa,1,6,9.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,8.0,8.0,10.0,2,1.63,0.57
3,11,8,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,1.63,0.57
3,11,8,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,1.63,0.57
3,11,8,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,1.63,0.57
3,11,9,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,2,1.63,0.57
3,11,9,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,2,1.63,0.57
3,11,9,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,2,1.63,0.57
3,12,0,uvfa,0,10,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,9,0.69,0.63
3,12,0,uvfa,0,10,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,9,0.69,0.63
3,12,0,uvfa,0,10,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,9,0.69,0.63
3,12,1,uvfa,1,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.69,0.63
3,12,1,uvfa,1,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.69,0.63
3,12,1,uvfa,1,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.69,0.63
3,12,2,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.69,0.63
3,12,2,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.69,0.63
3,12,2,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.69,0.63
3,12,3,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.69,0.63
3,12,3,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.69,0.63
3,12,3,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.69,0.63
3,12,4,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.69,0.63
3,12,4,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.69,0.63
3,12,4,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.69,0.63
3,12,5,uvfa,1,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.69,0.63
3,12,5,uvfa,1,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.69,0.63
3,12,5,uvfa,1,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.69,0.63
3,12,6,uvfa,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.69,0.63
3,12,6,uvfa,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.69,0.63
3,12,6,uvfa,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.69,0.63
3,12,7,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.69,0.63
3,12,7,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.69,0.63
3,12,7,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.69,0.63
3,12,8,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.69,0.63
3,12,8,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.69,0.63
3,12,8,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,9,0.69,0.63
3,12,9,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,2,0.69,0.63
3,12,9,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,2,0.69,0.63
3,12,9,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,2,0.69,0.63
3,13,0,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.43,0.65
3,13,0,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.43,0.65
3,13,0,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.43,0.65
3,13,1,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,2,0.43,0.65
3,13,1,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,2,0.43,0.65
3,13,1,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,2,0.43,0.65
3,13,2,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.43,0.65
3,13,2,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.43,0.65
3,13,2,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.43,0.65
3,13,3,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,2,0.43,0.65
3,13,3,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,2,0.43,0.65
3,13,3,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,2,0.43,0.65
3,13,4,uvfa,0,5,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.43,0.65
3,13,4,uvfa,0,5,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.43,0.65
3,13,4,uvfa,0,5,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.43,0.65
3,13,5,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,2,0.43,0.65
3,13,5,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,2,0.43,0.65
3,13,5,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,2,0.43,0.65
3,13,6,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.43,0.65
3,13,6,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.43,0.65
3,13,6,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.43,0.65
3,13,7,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,2,0.43,0.65
3,13,7,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,2,0.43,0.65
3,13,7,uvfa,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,2,0.43,0.65
3,13,8,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.43,0.65
3,13,8,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.43,0.65
3,13,8,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,9,0.43,0.65
3,13,9,uvfa,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,2,0.43,0.65
