,subject,block,trial,task,algo,leaf,regret,correct,task_change,task_span,task_angle,task_euclid,task_manhattan,feature_change,feature_angle,feature_euclid,feature_manhattan,max_value_diff,mean_block_regret,mean_block_correct
21,0,21,8,0,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
21,0,21,9,1,uvfa,9,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
22,0,22,0,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
22,0,22,1,1,uvfa,7,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
22,0,22,2,0,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
22,0,22,3,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
22,0,22,4,0,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
22,0,22,5,1,uvfa,9,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
22,0,22,6,0,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
22,0,22,7,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
22,0,22,8,0,uvfa,6,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
22,0,22,9,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
23,0,23,0,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
23,0,23,1,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
23,0,23,2,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
23,0,23,3,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
23,0,23,4,0,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
23,0,23,5,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
23,0,23,6,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
23,0,23,7,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
23,0,23,8,0,uvfa,6,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
23,0,23,9,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
24,0,24,0,0,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
24,0,24,1,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
24,0,24,2,0,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
24,0,24,3,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
24,0,24,4,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
24,0,24,5,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
24,0,24,6,0,uvfa,7,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
24,0,24,7,1,uvfa,7,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
24,0,24,8,0,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
24,0,24,9,1,uvfa,7,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
25,0,25,0,0,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
25,0,25,1,1,uvfa,9,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
25,0,25,2,0,uvfa,7,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
25,0,25,3,1,uvfa,9,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
25,0,25,4,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
25,0,25,5,1,uvfa,7,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
25,0,25,6,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
25,0,25,7,1,uvfa,7,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
25,0,25,8,0,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
25,0,25,9,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
26,0,26,0,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
26,0,26,1,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
26,0,26,2,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
26,0,26,3,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
26,0,26,4,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
26,0,26,5,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
26,0,26,6,0,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
26,0,26,7,1,uvfa,7,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
26,0,26,8,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
26,0,26,9,1,uvfa,7,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
27,0,27,0,0,uvfa,6,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
27,0,27,1,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
27,0,27,2,0,uvfa,10,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
27,0,27,3,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
27,0,27,4,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
27,0,27,5,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
27,0,27,6,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
27,0,27,7,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
27,0,27,8,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
27,0,27,9,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
28,0,28,0,0,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
28,0,28,1,1,uvfa,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
28,0,28,2,0,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
28,0,28,3,1,uvfa,7,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
28,0,28,4,0,uvfa,7,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
28,0,28,5,1,uvfa,7,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
28,0,28,6,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
28,0,28,7,1,uvfa,8,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
28,0,28,8,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
28,0,28,9,1,uvfa,8,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
29,0,29,0,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
29,0,29,1,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
29,0,29,2,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
29,0,29,3,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
29,0,29,4,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
29,0,29,5,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
29,0,29,6,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
29,0,29,7,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
29,0,29,8,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
29,0,29,9,1,uvfa,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
30,0,30,0,0,uvfa,10,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
30,0,30,1,1,uvfa,9,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
30,0,30,2,0,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
30,0,30,3,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
30,0,30,4,0,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
30,0,30,5,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
30,0,30,6,0,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
30,0,30,7,1,uvfa,7,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
30,0,30,8,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
30,0,30,9,1,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
31,0,31,0,0,uvfa,6,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
31,0,31,1,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
31,0,31,2,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
31,0,31,3,1,uvfa,9,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
31,0,31,4,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
31,0,31,5,1,uvfa,9,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
31,0,31,6,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
31,0,31,7,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
31,0,31,8,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
31,0,31,9,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
32,0,32,0,0,uvfa,6,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
32,0,32,1,1,uvfa,6,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
32,0,32,2,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
32,0,32,3,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
32,0,32,4,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
32,0,32,5,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
32,0,32,6,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
32,0,32,7,1,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
32,0,32,8,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
32,0,32,9,1,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
33,0,33,0,0,uvfa,6,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
33,0,33,1,1,uvfa,6,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
33,0,33,2,0,uvfa,10,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
33,0,33,3,1,uvfa,6,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
33,0,33,4,0,uvfa,10,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
33,0,33,5,1,uvfa,6,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
33,0,33,6,0,uvfa,10,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
33,0,33,7,1,uvfa,6,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
33,0,33,8,0,uvfa,6,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
33,0,33,9,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
34,0,34,0,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
34,0,34,1,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
34,0,34,2,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
34,0,34,3,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
34,0,34,4,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
34,0,34,5,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
34,0,34,6,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
34,0,34,7,1,uvfa,9,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
34,0,34,8,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
34,0,34,9,1,uvfa,9,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
35,0,35,0,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
35,0,35,1,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
35,0,35,2,0,uvfa,10,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
35,0,35,3,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
35,0,35,4,0,uvfa,6,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
35,0,35,5,1,uvfa,8,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
35,0,35,6,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
35,0,35,7,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
35,0,35,8,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
35,0,35,9,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
36,0,36,0,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
36,0,36,1,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
36,0,36,2,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
36,0,36,3,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
36,0,36,4,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
36,0,36,5,1,uvfa,7,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
36,0,36,6,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
36,0,36,7,1,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
36,0,36,8,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
36,0,36,9,1,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
37,0,37,0,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
37,0,37,1,1,uvfa,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
37,0,37,2,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
37,0,37,3,1,uvfa,5,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
37,0,37,4,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
37,0,37,5,1,uvfa,9,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
37,0,37,6,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
37,0,37,7,1,uvfa,7,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
37,0,37,8,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
37,0,37,9,1,uvfa,9,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
38,0,38,0,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
38,0,38,1,1,uvfa,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
38,0,38,2,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
38,0,38,3,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
38,0,38,4,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
38,0,38,5,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
38,0,38,6,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
38,0,38,7,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
38,0,38,8,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
38,0,38,9,1,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
39,0,39,0,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
39,0,39,1,1,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
39,0,39,2,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
39,0,39,3,1,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
39,0,39,4,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
39,0,39,5,1,uvfa,9,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
39,0,39,6,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
39,0,39,7,1,uvfa,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
39,0,39,8,0,uvfa,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
39,0,39,9,1,uvfa,7,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
40,0,40,0,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
40,0,40,1,1,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
40,0,40,2,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
40,0,40,3,1,uvfa,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
40,0,40,4,0,uvfa,7,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
40,0,40,5,1,uvfa,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
40,0,40,6,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
40,0,40,7,1,uvfa,7,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
40,0,40,8,0,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
40,0,40,9,1,uvfa,8,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
41,0,41,0,0,uvfa,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
41,0,41,1,1,uvfa,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
41,0,41,2,0,uvfa,7,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,6.0,0.0,1.0
