,subject,block,trial,task,algo,leaf,regret,correct,task_change,task_span,task_angle,task_euclid,task_manhattan,feature_change,feature_angle,feature_euclid,feature_manhattan,max_value_diff,mean_block_regret,mean_block_correct
6,0,6,5,1,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.55,0.89
6,0,6,6,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.55,0.89
6,0,6,7,1,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.55,0.89
6,0,6,8,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.55,0.89
6,0,6,9,1,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.55,0.89
7,0,7,0,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.84
7,0,7,1,1,uvfa,4,1.0,False,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.84
7,0,7,2,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.84
7,0,7,3,1,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.84
7,0,7,4,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.84
7,0,7,5,1,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.84
7,0,7,6,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.84
7,0,7,7,1,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.84
7,0,7,8,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.84
7,0,7,9,1,uvfa,4,1.0,False,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.9,0.84
8,0,8,0,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.48,0.93
8,0,8,1,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.48,0.93
8,0,8,2,0,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.48,0.93
8,0,8,3,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.48,0.93
8,0,8,4,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.48,0.93
8,0,8,5,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.48,0.93
8,0,8,6,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.48,0.93
8,0,8,7,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.48,0.93
8,0,8,8,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.48,0.93
8,0,8,9,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.48,0.93
9,0,9,0,0,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.13,0.9
9,0,9,1,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.13,0.9
9,0,9,2,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.13,0.9
9,0,9,3,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.13,0.9
9,0,9,4,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.13,0.9
9,0,9,5,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.13,0.9
9,0,9,6,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.13,0.9
9,0,9,7,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.13,0.9
9,0,9,8,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.13,0.9
9,0,9,9,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.13,0.9
10,0,10,0,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.93,0.89
10,0,10,1,1,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.93,0.89
10,0,10,2,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.93,0.89
10,0,10,3,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.93,0.89
10,0,10,4,0,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.93,0.89
10,0,10,5,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.93,0.89
10,0,10,6,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.93,0.89
10,0,10,7,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.93,0.89
10,0,10,8,0,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.93,0.89
10,0,10,9,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.93,0.89
11,0,11,0,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.79,0.92
11,0,11,1,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.79,0.92
11,0,11,2,0,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.79,0.92
11,0,11,3,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.79,0.92
11,0,11,4,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.79,0.92
11,0,11,5,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.79,0.92
11,0,11,6,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.79,0.92
11,0,11,7,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.79,0.92
11,0,11,8,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.79,0.92
